FlareID_1,Start_Time_1,Peak_Time_1,End_Time_1,hgs_lon_1,hgs_lat_1,hgc_lon_1,hgc_lat_1,goes_class_1,FlareID_2,Start_Time_2,Peak_Time_2,End_Time_2,hgs_lon_2,hgs_lat_2,hgc_lon_2,hgc_lat_2,goes_class_2,solo_position_lon,solo_position_lat,solo_position_AU_distance
2302231815,2023-02-23 17:51:22.564,2023-02-23 18:15:06.566,2023-02-23 18:50:26.570,-12.721783084517313,18.77986549451642,4.332659770509872,18.77986549451642,C8.9,2302231922,2023-02-23 19:12:34.572,2023-02-23 19:22:30.573,2023-02-23 19:39:06.575,-33.62351769516209,23.42199479415168,342.81446572429525,23.42199479415168,C2.3,-32.62532350069205,-2.066558011650357,0.780473182392716
2303182037,2023-03-18 20:34:12.887,2023-03-18 20:37:04.888,2023-03-18 20:40:32.888,-83.99738974679343,-24.943192386509807,348.6966271857357,-24.94319238650981,C1.2,2303182051,2023-03-18 20:46:40.889,2023-03-18 20:51:04.889,2023-03-18 20:54:36.890,-63.23761053112997,-23.57054976273851,9.32823847002231,-23.57054976273851,C1.3,-20.713822185796005,-6.14572734341579,0.5364096003219129
2303182051,2023-03-18 20:46:40.889,2023-03-18 20:51:04.889,2023-03-18 20:54:36.890,-63.23761053112997,-23.57054976273851,9.32823847002231,-23.57054976273851,C1.3,2303182240,2023-03-18 22:06:20.897,2023-03-18 22:40:20.901,2023-03-18 22:54:52.902,-82.01596867777528,-25.224105641184806,349.5495574618621,-25.224105641184806,C2.0,-20.615318787425963,-6.161256343267302,0.5354255610038556
2303182346,2023-03-18 23:34:32.906,2023-03-18 23:46:36.908,2023-03-19 00:01:56.909,-82.5607565139814,-24.49736938392284,348.3981047456413,-24.49736938392284,C1.8,2303190028,2023-03-19 00:12:04.910,2023-03-19 00:28:04.912,2023-03-19 00:48:20.914,-60.07952327698183,-23.70031771590555,10.49971406837865,-23.70031771590555,C2.3,-20.517554516718175,-6.176567563541071,0.5344543789176761
2303190028,2023-03-19 00:12:04.910,2023-03-19 00:28:04.912,2023-03-19 00:48:20.914,-60.07952327698183,-23.70031771590555,10.49971406837865,-23.70031771590555,C2.3,2303190131,2023-03-19 01:05:40.916,2023-03-19 01:31:44.919,2023-03-19 02:05:36.922,-80.96208995719314,-25.055690382025286,349.0342831570582,-25.05569038202529,C2.2,-20.45947730313412,-6.185615870999661,0.5338800017631867
2303190131,2023-03-19 01:05:40.916,2023-03-19 01:31:44.919,2023-03-19 02:05:36.922,-80.96208995719314,-25.055690382025286,349.0342831570582,-25.05569038202529,C2.2,2303190211,2023-03-19 02:08:00.923,2023-03-19 02:11:32.923,2023-03-19 02:17:08.924,-59.20106808231753,-23.8281083337948,10.430938027527922,-23.8281083337948,C2.8,-20.423057036920568,-6.191272165043424,0.5335207747064042
2303190303,2023-03-19 02:30:20.925,2023-03-19 03:03:20.933,2023-03-19 03:09:20.934,-60.08492704078287,-24.033213616282367,9.072851212191347,-24.033213616282364,C1.5,2303190325,2023-03-19 03:21:28.931,2023-03-19 03:25:04.931,2023-03-19 03:33:40.932,-79.1240636247287,-25.318398564887342,349.8347471428817,-25.318398564887342,C1.7,-20.355535630248937,-6.201722328421529,0.5328567417605539
2303190345,2023-03-19 03:43:40.933,2023-03-19 03:45:20.933,2023-03-19 03:47:16.933,-79.67745217273273,-25.244921101156205,349.0958176434658,-25.244921101156205,C1.4,2303190352,2023-03-19 03:51:24.934,2023-03-19 03:52:24.934,2023-03-19 03:53:28.934,-58.1918650221748,-23.65494307571562,10.516709518182171,-23.654943075715614,C2.4,-20.330359922702257,-6.2056066937335865,0.5326098011024293
2303190352,2023-03-19 03:51:24.934,2023-03-19 03:52:24.934,2023-03-19 03:53:28.934,-58.1918650221748,-23.65494307571562,10.516709518182171,-23.654943075715614,C2.4,2303190412,2023-03-19 04:01:40.935,2023-03-19 04:12:24.936,2023-03-19 04:21:40.937,-79.0821631894176,-25.32889679778141,349.4433115576193,-25.32889679778141,C1.5,-20.311912142724225,-6.208448870673587,0.532429074940785
2303191335,2023-03-19 13:30:20.995,2023-03-19 13:35:36.996,2023-03-19 13:47:56.997,-72.74330100401829,-26.91954919332143,350.6260325132958,-26.91954919332143,C1.2,2303191434,2023-03-19 14:24:37.001,2023-03-19 14:34:37.002,2023-03-19 15:32:33.008,-51.48283887806957,-24.274535179091625,11.346339263953285,-24.27453517909162,C1.4,-19.726650187958853,-6.296836640589315,0.5267908877806945
2303191703,2023-03-19 17:01:17.018,2023-03-19 17:03:09.018,2023-03-19 17:20:25.020,-67.15144212418465,-23.797185596529392,354.3178822858907,-23.797185596529385,C1.9,2303191804,2023-03-19 18:01:09.024,2023-03-19 18:04:05.024,2023-03-19 18:17:37.026,-49.83570552079578,-24.50245376659383,11.075759567870245,-24.50245376659383,C4.9,-19.524584294887237,-6.326570064187069,0.5248859943696826
2303191804,2023-03-19 18:01:09.024,2023-03-19 18:04:05.024,2023-03-19 18:17:37.026,-49.83570552079578,-24.50245376659383,11.075759567870245,-24.50245376659383,C4.9,2303191903,2023-03-19 18:58:49.030,2023-03-19 19:03:05.030,2023-03-19 19:15:37.032,-68.5715482984694,-28.190206958440168,351.7997564612398,-28.190206958440164,C2.3,-19.467202814879045,-6.334942087353445,0.5243488432463129
2303191903,2023-03-19 18:58:49.030,2023-03-19 19:03:05.030,2023-03-19 19:15:37.032,-68.5715482984694,-28.190206958440168,351.7997564612398,-28.190206958440164,C2.3,2303191957,2023-03-19 19:54:29.036,2023-03-19 19:57:53.036,2023-03-19 20:26:53.039,-50.794636323622,-25.343585409447616,9.074959152992228,-25.343585409447616,C1.2,-19.41372142105422,-6.3427168595852095,0.5238496937558734
2303191957,2023-03-19 19:54:29.036,2023-03-19 19:57:53.036,2023-03-19 20:26:53.039,-50.794636323622,-25.343585409447616,9.074959152992228,-25.343585409447616,C1.2,2303192113,2023-03-19 21:10:57.044,2023-03-19 21:13:09.044,2023-03-19 21:15:13.045,-69.17085861876438,-26.894857456356707,350.0096480284517,-26.89485745635671,C1.1,-19.339974796864052,-6.353393224093916,0.5231637531099945
2303280851,2023-03-28 08:42:40.037,2023-03-28 08:51:52.038,2023-03-28 09:17:52.040,49.149267686390765,16.248047473679858,356.4374726973133,16.248047473679858,C1.4,2303280924,2023-03-28 09:22:24.041,2023-03-28 09:24:52.041,2023-03-28 09:30:08.042,23.00379129245293,19.002843412476263,329.98972304248065,19.002843412476263,C1.1,-1.4317875056084972,-7.8452872502136275,0.4083638318459521
2303281639,2023-03-28 16:23:48.086,2023-03-28 16:39:16.086,2023-03-28 16:59:16.088,46.01678459825267,22.17431588362883,349.0236601023872,22.17431588362883,C1.5,2303281710,2023-03-28 16:59:28.088,2023-03-28 17:10:24.089,2023-03-28 17:16:48.090,27.9045467169531,21.54492486291849,330.6262414807365,21.54492486291849,C1.5,-0.4493354429737337,-7.87800611954519,0.404037623350923
2304150537,2023-04-15 05:33:08.732,2023-04-15 05:37:44.733,2023-04-15 06:03:48.735,70.46062327537649,-31.047252330310705,141.98673551882075,-31.047252330310705,C3.2,2304150639,2023-04-15 06:07:40.736,2023-04-15 06:39:16.739,2023-04-15 07:26:08.744,44.254637503434736,-8.604330344516715,115.2165857159241,-8.604330344516715,C5.0,95.22854024881896,1.835525141775037,0.3119833463265384
2304151716,2023-04-15 17:07:20.608,2023-04-15 17:16:48.609,2023-04-15 18:14:00.615,55.25517040812677,-9.318241302588332,120.3719011151468,-9.318241302588332,C5.5,2304151804,2023-04-15 18:01:16.614,2023-04-15 18:04:12.614,2023-04-15 18:08:44.614,38.62371493121741,-27.060916253099595,103.3058520644932,-27.0609162530996,C2.6,97.91935439932554,2.263684566320098,0.3158368526359686
2304151804,2023-04-15 18:01:16.614,2023-04-15 18:04:12.614,2023-04-15 18:08:44.614,38.62371493121741,-27.060916253099595,103.3058520644932,-27.0609162530996,C2.6,2304151811,2023-04-15 18:10:48.615,2023-04-15 18:11:28.615,2023-04-15 18:12:28.615,57.88673473037103,-9.275296132155889,122.50224631068542,-9.275296132155889,C2.2,97.94749409675734,2.268136245593887,0.3158792733052626
2304170408,2023-04-17 04:04:28.633,2023-04-17 04:08:48.634,2023-04-17 05:04:28.640,72.52346527733441,-7.120049495574541,118.45876171200818,-7.12004949557454,C4.2,2304170529,2023-04-17 05:27:20.642,2023-04-17 05:29:12.642,2023-04-17 05:32:44.643,55.56553499599648,-21.807621143461088,100.7636193047036,-21.807621143461088,C1.4,105.7701421319828,3.4782318373731798,0.3294919414888109
2304170529,2023-04-17 05:27:20.642,2023-04-17 05:29:12.642,2023-04-17 05:32:44.643,55.56553499599648,-21.807621143461088,100.7636193047036,-21.807621143461088,C1.4,2304170638,2023-04-17 06:22:00.648,2023-04-17 06:38:24.650,2023-04-17 06:54:36.652,73.13606253124397,-8.504557436391602,117.6996290748508,-8.504557436391602,C7.1,106.01283205241026,3.514736057818076,0.3299755114952799
2304181356,2023-04-18 13:54:08.753,2023-04-18 13:56:24.754,2023-04-18 13:59:24.754,71.28293178553852,-23.298391502175168,98.62590281519778,-23.298391502175168,C1.3,2304181427,2023-04-18 14:19:28.756,2023-04-18 14:27:48.757,2023-04-18 15:11:32.762,89.66357259907788,-8.084232284754174,116.71860638765254,-8.084232284754172,C2.5,112.38411990439174,4.444458409340771,0.344137307398956
2304181910,2023-04-18 19:01:32.687,2023-04-18 19:10:36.688,2023-04-18 19:44:20.691,73.73502522303251,-24.207197666632396,98.19678914110148,-24.207197666632396,C2.0,2304181957,2023-04-18 19:55:28.692,2023-04-18 19:57:12.693,2023-04-18 20:04:48.693,90.11291380507924,-9.18753067214157,114.14735156508942,-9.18753067214157,C1.3,113.42027020026744,4.5898377630269,0.346724713844787
2304182057,2023-04-18 20:46:16.698,2023-04-18 20:57:36.699,2023-04-18 21:04:56.700,90.95883820691408,-9.36413842367975,114.43940152422893,-9.364138423679751,C1.5,2304182113,2023-04-18 21:08:36.700,2023-04-18 21:13:36.701,2023-04-18 21:25:24.702,75.34732760647753,-24.28816790367743,98.6811689410244,-24.288167903677422,C1.4,113.65797870202373,4.622936325262996,0.3473302646485597
2304190645,2023-04-19 06:42:40.761,2023-04-19 06:45:44.761,2023-04-19 06:56:12.762,102.04785125732566,-7.815531708005951,120.13510169230088,-7.815531708005949,C1.2,2304190700,2023-04-19 06:58:44.762,2023-04-19 07:00:28.762,2023-04-19 07:03:52.763,81.1642098518464,-24.04907002005452,99.11635087433518,-24.049070020054515,C1.1,115.4513755031019,4.86948088691763,0.3520467684357826
2304200717,2023-04-20 07:10:04.718,2023-04-20 07:17:16.719,2023-04-20 07:32:08.720,93.47774566044474,-23.79603789445359,98.07019753533456,-23.79603789445359,C1.8,2304200741,2023-04-20 07:37:00.721,2023-04-20 07:41:20.721,2023-04-20 08:16:56.725,115.32965332115462,-7.877964415006669,119.70139319194163,-7.877964415006669,C2.6,119.7258639553098,5.432822347640814,0.3644065510347619
2304200741,2023-04-20 07:37:00.721,2023-04-20 07:41:20.721,2023-04-20 08:16:56.725,115.32965332115462,-7.877964415006669,119.70139319194163,-7.877964415006669,C2.6,2304200846,2023-04-20 08:23:04.726,2023-04-20 08:46:28.728,2023-04-20 08:53:48.729,94.44420879716348,-23.65352461762892,98.21861874397794,-23.65352461762892,C1.7,119.90581507093675,5.455734311356105,0.3649636078442502
2304201052,2023-04-20 10:48:56.641,2023-04-20 10:52:16.642,2023-04-20 10:58:08.642,95.43311923797444,-24.16408235097529,98.05384336895943,-24.1640823509753,C2.4,2304201123,2023-04-20 11:20:24.645,2023-04-20 11:23:20.645,2023-04-20 11:26:44.645,116.217670345209,-7.762725256076196,118.55348388610192,-7.762725256076196,C1.2,120.33647662866946,5.510289862729032,0.3663094188786587
2304202329,2023-04-20 23:19:56.722,2023-04-20 23:29:52.723,2023-04-20 23:35:28.724,103.32162941108204,-23.363382883001247,98.99434428864454,-23.363382883001247,C1.3,2304202346,2023-04-20 23:38:52.724,2023-04-20 23:46:28.725,2023-04-21 00:28:32.729,123.15106723543464,-7.289064128899635,118.67153976291172,-7.289064128899635,C1.3,122.32501268427085,5.756977023925519,0.3727615571406525
