FlareID_1,Start_Time_1,Peak_Time_1,End_Time_1,hgs_lon_1,hgs_lat_1,hgc_lon_1,hgc_lat_1,total_counts_1,energy_keV_1,AR_1,FlareID_2,Start_Time_2,Peak_Time_2,End_Time_2,hgs_lon_2,hgs_lat_2,hgc_lon_2,hgc_lat_2,total_counts_2,energy_keV_2,AR_2
2121662,2002-12-16 01:14:04,2002-12-16 01:14:54,2002-12-16 01:16:52,-47.25543950922906,17.426875051588354,104.98268781075268,17.42687505158835,165452,12-25,229,21216122,2002-12-16 01:16:52,2002-12-16 01:18:50,2002-12-16 01:21:32,-6.373251253962906,6.497929656144898,145.83925779213078,6.497929656144898,378563,6-12,227
2122072,2002-12-20 06:15:48,2002-12-20 06:19:10,2002-12-20 06:20:52,28.977937819660564,-26.3197011880986,125.75707053359665,-26.3197011880986,113145,6-12,226,2122098,2002-12-20 06:20:52,2002-12-20 06:22:14,2002-12-20 06:26:16,-27.351530636583675,-9.245216908553328,69.38124890111372,-9.245216908553328,225432,12-25,230
30108173,2003-01-08 03:31:24,2003-01-08 03:31:50,2003-01-08 03:32:44,5.644408331430747,-9.751190284347752,213.67596264239165,-9.751190284347752,16674,6-12,242,30108153,2003-01-08 03:39:12,2003-01-08 03:41:42,2003-01-08 03:45:08,43.92994609031973,-11.679250204378606,251.89016960968536,-11.679250204378608,64357,6-12,248
30108153,2003-01-08 03:39:12,2003-01-08 03:41:42,2003-01-08 03:45:08,43.92994609031973,-11.679250204378606,251.89016960968536,-11.679250204378608,64357,6-12,248,30108175,2003-01-08 04:23:16,2003-01-08 04:28:50,2003-01-08 04:37:44,7.4189685453124925,-11.508762577552805,214.97620365512128,-11.508762577552805,147034,6-12,242
30108175,2003-01-08 04:23:16,2003-01-08 04:28:50,2003-01-08 04:37:44,7.4189685453124925,-11.508762577552805,214.97620365512128,-11.508762577552805,147034,6-12,242,30108105,2003-01-08 05:18:36,2003-01-08 05:21:50,2003-01-08 05:24:44,46.09133105734266,-11.0515840829985,253.14254460378243,-11.0515840829985,112236,6-12,248
30108120,2003-01-08 12:27:12,2003-01-08 12:28:46,2003-01-08 12:32:52,-54.92128854604368,-15.586965042980529,148.21039886424353,-15.58696504298053,91034,6-12,247,30108125,2003-01-08 13:43:20,2003-01-08 13:44:50,2003-01-08 13:46:44,-10.70773132402178,-14.836990497963829,191.72772177188503,-14.836990497963832,44127,6-12,249
30108125,2003-01-08 13:43:20,2003-01-08 13:44:50,2003-01-08 13:46:44,-10.70773132402178,-14.836990497963829,191.72772177188503,-14.836990497963832,44127,6-12,249,30108185,2003-01-08 14:39:44,2003-01-08 14:45:10,2003-01-08 14:47:00,10.87894741195398,-20.688902388999534,212.79862647891088,-20.688902388999534,170846,6-12,244
30110114,2003-01-10 11:37:56,2003-01-10 11:40:50,2003-01-10 11:44:36,-26.98363174563849,-19.07274817667597,150.26143918270958,-19.07274817667597,65328,6-12,247,3011003,2003-01-10 12:17:36,2003-01-10 12:18:30,2003-01-10 12:26:08,-54.66317445324592,-15.728725125950604,122.21915452485544,-15.728725125950604,92482,12-25,251
3011299,2003-01-12 21:50:00,2003-01-12 21:51:06,2003-01-12 21:56:12,-24.56930690072357,-16.242587164165972,120.74201954030929,-16.242587164165972,43891,6-12,251,3011258,2003-01-12 23:06:52,2003-01-12 23:08:10,2003-01-12 23:11:04,-53.79487507983595,-18.36069747733376,90.81353995274118,-18.36069747733376,60906,12-25,256
30113110,2003-01-13 04:37:44,2003-01-13 04:43:14,2003-01-13 04:49:16,-8.174039321067994,-25.224615024724304,133.40875121905287,-25.224615024724304,2327649,12-25,250,30113131,2003-01-13 05:47:12,2003-01-13 05:53:06,2003-01-13 05:57:32,-37.548642719460645,-12.265420476208943,103.39890765757956,-12.265420476208948,148510,6-12,254
30114102,2003-01-14 02:57:52,2003-01-14 03:00:02,2003-01-14 03:03:24,-29.13706223651076,-16.142777072654365,100.19088262769502,-16.142777072654365,65742,6-12,254,3011462,2003-01-14 03:07:16,2003-01-14 03:07:58,2003-01-14 03:12:04,19.55606366436598,-14.113045349397892,148.79805060050637,-14.113045349397892,37088,6-12,247
3012929,2003-01-29 03:57:04,2003-01-29 03:57:46,2003-01-29 03:59:04,52.41416215108352,-5.833352721189815,343.6960131429122,-5.833352721189815,21142,6-12,271,3012959,2003-01-29 04:50:36,2003-01-29 04:51:02,2003-01-29 04:54:16,5.359096261267702,-5.296797704714543,296.1514915625946,-5.296797704714543,18178,6-12,272
3012959,2003-01-29 04:50:36,2003-01-29 04:51:02,2003-01-29 04:54:16,5.359096261267702,-5.296797704714543,296.1514915625946,-5.296797704714543,18178,6-12,272,3012931,2003-01-29 05:35:48,2003-01-29 05:37:26,2003-01-29 05:41:12,54.16929419475807,-4.811597310156312,344.54842562029324,-4.811597310156312,30771,6-12,271
3012969,2003-01-29 17:57:48,2003-01-29 17:58:54,2003-01-29 17:59:32,12.207877539189026,-5.291410562558892,295.80290840050554,-5.291410562558892,7587,6-12,272,3012912,2003-01-29 19:10:24,2003-01-29 19:14:02,2003-01-29 19:24:28,35.027161082458804,-17.87352578267481,317.9584116028136,-17.87352578267481,147407,12-25,267
3020940,2003-02-09 06:01:32,2003-02-09 06:06:10,2003-02-09 06:08:44,-16.264367746204584,-18.09327655722717,129.0523688615819,-18.09327655722717,54292,6-12,277,3020922,2003-02-09 07:28:52,2003-02-09 07:31:58,2003-02-09 07:34:52,8.269743751752829,-12.814110016007437,152.78793786634498,-12.814110016007437,57218,6-12,286
3021055,2003-02-10 15:43:48,2003-02-10 15:44:34,2003-02-10 15:45:48,31.508588039569204,-13.960608173675425,158.3342937107664,-13.960608173675425,10678,6-12,276,3021056,2003-02-10 15:50:28,2003-02-10 15:51:54,2003-02-10 15:53:00,3.381272988538256,-17.276016873317364,130.14601984273733,-17.27601687331736,14676,6-12,277
3030678,2003-03-06 00:23:48,2003-03-06 00:26:14,2003-03-06 00:32:20,-50.61705611072642,19.3551901960182,128.53807424894669,19.3551901960182,44803,6-12,302,3030688,2003-03-06 00:32:20,2003-03-06 00:39:22,2003-03-06 00:41:28,-12.49879128540664,15.005157740710308,166.5782683716869,15.005157740710311,78585,6-12,296
3031162,2003-03-11 04:20:08,2003-03-11 04:20:58,2003-03-11 04:22:00,26.33637052400139,14.71068493013404,137.44929077596944,14.71068493013404,9814,6-12,300,3031127,2003-03-11 05:28:04,2003-03-11 05:29:42,2003-03-11 05:30:52,-28.576116594125097,5.0248166051792165,81.91513881953546,5.024816605179218,29069,12-25,306
3031233,2003-03-12 00:41:36,2003-03-12 00:44:26,2003-03-12 00:45:48,-19.479996297683044,6.921398089882868,80.45493335409249,6.921398089882868,23531,6-12,306,3031234,2003-03-12 01:21:40,2003-03-12 01:22:18,2003-03-12 01:23:44,38.84814469215182,14.978314867341396,138.41640470677467,14.978314867341396,12908,6-12,300
30327126,2003-03-27 00:27:00,2003-03-27 00:28:22,2003-03-27 00:30:40,-8.26433850239863,13.439210333032284,254.0566580288378,13.439210333032284,16437,6-12,319,30327100,2003-03-27 00:30:40,2003-03-27 00:32:02,2003-03-27 00:34:12,-53.43258842056525,7.291157652117745,208.85482734142204,7.291157652117745,15511,6-12,321
30327100,2003-03-27 00:30:40,2003-03-27 00:32:02,2003-03-27 00:34:12,-53.43258842056525,7.291157652117745,208.85482734142204,7.291157652117745,15511,6-12,321,30327101,2003-03-27 01:11:00,2003-03-27 01:15:02,2003-03-27 01:21:08,-9.45147260791856,13.780129529815216,252.46655440291212,13.780129529815216,1022328,12-25,319
3032768,2003-03-27 05:59:32,2003-03-27 06:00:30,2003-03-27 06:10:20,-7.372286094092374,12.426555677793228,251.90322208160453,12.426555677793228,103859,6-12,319,3032773,2003-03-27 06:43:12,2003-03-27 06:45:22,2003-03-27 06:54:00,-49.24500396384707,6.294350495679978,209.63058274292064,6.294350495679978,124757,6-12,321
30327129,2003-03-27 12:24:20,2003-03-27 12:26:34,2003-03-27 12:27:48,-45.82631663148163,7.946140237147719,209.92497650093648,7.946140237147721,68499,6-12,321,30327112,2003-03-27 13:10:12,2003-03-27 13:14:54,2003-03-27 13:23:56,-2.4887414952082736,12.075461967410035,252.84247562610463,12.07546196741004,205708,6-12,319
30327112,2003-03-27 13:10:12,2003-03-27 13:14:54,2003-03-27 13:23:56,-2.4887414952082736,12.075461967410035,252.84247562610463,12.07546196741004,205708,6-12,319,3032782,2003-03-27 13:58:44,2003-03-27 14:01:50,2003-03-27 14:11:24,-38.06385354664951,3.017107261788197,216.8228637826076,3.017107261788197,338787,6-12,321
3032791,2003-03-27 20:22:20,2003-03-27 20:26:14,2003-03-27 20:31:04,-40.68308033204244,7.0424479587170765,210.69035155575835,7.0424479587170765,91229,6-12,321,3032754,2003-03-27 20:31:04,2003-03-27 20:34:18,2003-03-27 20:38:36,2.9847335605979155,12.911529438747875,254.2781787141923,12.911529438747875,265575,12-25,319
3032795,2003-03-27 22:45:12,2003-03-27 22:48:58,2003-03-27 23:01:32,2.556830521536116,12.787653063430357,252.621773937244,12.787653063430357,243001,6-12,319,30327123,2003-03-27 23:37:16,2003-03-27 23:38:30,2003-03-27 23:44:48,-34.482811049568625,1.7568495914251083,215.1052620318865,1.7568495914251083,41490,6-12,321
30327123,2003-03-27 23:37:16,2003-03-27 23:38:30,2003-03-27 23:44:48,-34.482811049568625,1.7568495914251083,215.1052620318865,1.7568495914251083,41490,6-12,321,3032798,2003-03-27 23:44:48,2003-03-27 23:47:18,2003-03-27 23:50:40,4.577749481615875,13.247038742335686,254.096825883993,13.247038742335686,65776,6-12,319
3032803,2003-03-28 02:06:40,2003-03-28 02:08:02,2003-03-28 02:13:52,-39.309862588583485,0.9673855543707413,208.9098745772258,0.9673855543707413,151120,12-25,321,3032891,2003-03-28 02:47:00,2003-03-28 02:53:34,2003-03-28 02:56:16,6.439277423550225,14.099444899512417,254.28960535194085,14.099444899512417,50977,6-12,319
3032891,2003-03-28 02:47:00,2003-03-28 02:53:34,2003-03-28 02:56:16,6.439277423550225,14.099444899512417,254.28960535194085,14.099444899512417,50977,6-12,319,3032839,2003-03-28 03:37:08,2003-03-28 03:38:14,2003-03-28 03:40:40,-36.934630386686194,4.343296237405513,210.45653025780783,4.343296237405513,25829,6-12,321
30401109,2003-04-01 23:54:16,2003-04-01 23:54:46,2003-04-01 23:55:44,6.748534052527474,-11.584989304630232,190.2280752596349,-11.584989304630232,6516,6-12,324,3040245,2003-04-02 00:32:48,2003-04-02 00:33:18,2003-04-02 00:33:52,42.76763594697113,-4.431108109311443,225.89415633050152,-4.431108109311442,6301,6-12,323
3040267,2003-04-02 10:09:36,2003-04-02 10:10:26,2003-04-02 10:14:36,13.543778975309916,-11.787813185565696,191.38591274489767,-11.787813185565698,28692,6-12,324,3040268,2003-04-02 10:17:36,2003-04-02 10:18:06,2003-04-02 10:18:56,46.79371530812292,-9.055152954845523,224.56255571502163,-9.055152954845523,9330,6-12,323
3040268,2003-04-02 10:17:36,2003-04-02 10:18:06,2003-04-02 10:18:56,46.79371530812292,-9.055152954845523,224.56255571502163,-9.055152954845523,9330,6-12,323,3040269,2003-04-02 10:22:40,2003-04-02 10:25:10,2003-04-02 10:30:32,15.23034146305135,-9.176899172712552,192.9527627274828,-9.176899172712552,314482,6-12,324
3041288,2003-04-12 14:45:52,2003-04-12 14:46:30,2003-04-12 14:47:04,39.52558818356597,7.42544992413522,82.86450020499055,7.425449924135222,5399,6-12,330,3041266,2003-04-12 14:49:12,2003-04-12 14:50:14,2003-04-12 14:51:40,3.0506801558072905,12.182761730153544,46.3590328536612,12.182761730153544,13244,6-12,332
3041266,2003-04-12 14:49:12,2003-04-12 14:50:14,2003-04-12 14:51:40,3.0506801558072905,12.182761730153544,46.3590328536612,12.182761730153544,13244,6-12,332,3041239,2003-04-12 14:59:36,2003-04-12 15:04:02,2003-04-12 15:07:12,40.2769002099954,8.45609449329403,83.48990778765996,8.45609449329403,49161,6-12,330
3041356,2003-04-13 03:48:16,2003-04-13 03:48:46,2003-04-13 03:50:00,44.54979724904462,4.823341515319565,80.71569426803264,4.823341515319565,7042,6-12,330,3041327,2003-04-13 04:05:08,2003-04-13 04:07:46,2003-04-13 04:12:00,9.511707939722124,12.552071220409484,45.5229690841767,12.552071220409484,50386,6-12,332
3041334,2003-04-13 07:04:40,2003-04-13 07:06:02,2003-04-13 07:07:56,46.33605734290847,9.356055832640124,80.70132515686544,9.356055832640124,20002,6-12,330,3041335,2003-04-13 07:14:56,2003-04-13 07:16:02,2003-04-13 07:25:16,11.440396860790845,12.599316165678353,45.71153764490505,12.599316165678353,45587,6-12,332
3041345,2003-04-13 15:08:28,2003-04-13 15:12:34,2003-04-13 15:17:24,15.051211766174664,13.089301159968766,44.980847372392354,13.089301159968766,64992,6-12,332,3041361,2003-04-13 15:39:24,2003-04-13 15:39:54,2003-04-13 15:41:16,53.44213507388691,4.625696517648159,83.08816066463508,4.625696517648159,7834,6-12,330
3051840,2003-05-18 10:49:36,2003-05-18 10:50:54,2003-05-18 10:51:12,14.947411990657452,-14.362792923374462,304.70593814761094,-14.362792923374462,7891,6-12,357,3051824,2003-05-18 11:27:24,2003-05-18 11:29:10,2003-05-18 11:31:52,-43.36820626500708,-11.613470418165456,246.0430934478567,-11.613470418165456,38116,6-12,362
3052055,2003-05-20 02:36:52,2003-05-20 02:38:18,2003-05-20 02:41:52,31.71686996744123,-25.09216942483676,299.54558856594565,-25.09216942483676,52372,6-12,364,3052057,2003-05-20 03:22:24,2003-05-20 03:23:26,2003-05-20 03:40:48,-23.22498653949151,-12.8523816403448,244.1854432254408,-12.8523816403448,176700,6-12,362
3052078,2003-05-20 17:15:32,2003-05-20 17:19:14,2003-05-20 17:23:04,-15.76928310504934,-10.98366225717878,243.987545465813,-10.98366225717878,61980,6-12,362,3052079,2003-05-20 17:23:04,2003-05-20 17:24:14,2003-05-20 17:24:48,39.92253619990696,-24.806984173059973,299.61015892865663,-24.806984173059973,12818,6-12,364
3052020,2003-05-20 21:08:08,2003-05-20 21:12:50,2003-05-20 21:19:48,41.524738345813226,-25.28485745105184,299.14475444494764,-25.28485745105184,291493,12-25,364,3052086,2003-05-20 21:53:04,2003-05-20 21:57:30,2003-05-20 22:02:20,-12.369333777790873,-11.29576828683478,244.8378946462081,-11.295768286834775,77503,6-12,362
3052086,2003-05-20 21:53:04,2003-05-20 21:57:30,2003-05-20 22:02:20,-12.369333777790873,-11.29576828683478,244.8378946462081,-11.295768286834775,77503,6-12,362,3052089,2003-05-20 23:19:24,2003-05-20 23:20:58,2003-05-20 23:23:36,43.41401882502751,-24.84021439315004,299.8281302719815,-24.84021439315004,71667,6-12,364
3052184,2003-05-21 15:42:36,2003-05-21 15:43:26,2003-05-21 15:44:08,-2.8325398916043127,-12.109002811564762,244.5491153264218,-12.109002811564762,6814,6-12,362,3052164,2003-05-21 16:27:32,2003-05-21 16:32:14,2003-05-21 16:37:28,52.91438603929271,-25.349189055644164,299.8832432092312,-25.349189055644164,81293,6-12,364
3052164,2003-05-21 16:27:32,2003-05-21 16:32:14,2003-05-21 16:37:28,52.91438603929271,-25.349189055644164,299.8832432092312,-25.349189055644164,81293,6-12,364,3052198,2003-05-21 17:53:28,2003-05-21 18:06:42,2003-05-21 18:09:56,-2.0665148783465384,-7.964783211193528,244.11288019062656,-7.964783211193528,60973,6-12,362
3061955,2003-06-19 11:34:08,2003-06-19 11:35:06,2003-06-19 11:38:56,-14.106458271418036,-1.7468916985625689,211.7705014224641,-1.7468916985625689,98535,6-12,388,3061956,2003-06-19 11:45:24,2003-06-19 11:46:10,2003-06-19 11:47:00,-36.62540511543364,-3.819407682862873,189.14798661508095,-3.819407682862872,7181,6-12,386
3062096,2003-06-20 06:35:00,2003-06-20 06:35:58,2003-06-20 06:36:56,-2.8432535958161225,-2.336481122463527,212.5463896867632,-2.336481122463527,12637,6-12,388,3062050,2003-06-20 06:36:56,2003-06-20 06:43:02,2003-06-20 06:50:04,-28.247401139349503,-7.211777664656192,187.12447017057173,-7.211777664656192,377275,12-25,386
3062063,2003-06-20 11:46:28,2003-06-20 11:47:10,2003-06-20 11:53:24,-23.00830726325717,-5.171888354570757,189.5182111261264,-5.171888354570757,34682,6-12,386,3062098,2003-06-20 11:53:24,2003-06-20 11:57:22,2003-06-20 12:02:04,-0.2418997143078627,-2.4297345204357765,212.22088475835065,-2.4297345204357765,199169,6-12,388
3062098,2003-06-20 11:53:24,2003-06-20 11:57:22,2003-06-20 12:02:04,-0.2418997143078627,-2.4297345204357765,212.22088475835065,-2.4297345204357765,199169,6-12,388,3062065,2003-06-20 13:11:08,2003-06-20 13:12:34,2003-06-20 13:13:08,-23.010539474756055,-5.226458332248435,188.7376898246692,-5.226458332248435,10322,6-12,386
3062146,2003-06-21 01:45:40,2003-06-21 01:46:42,2003-06-21 01:49:32,-14.96168932312736,-4.54397354564261,189.8505834042182,-4.543973545642609,18732,6-12,386,3062147,2003-06-21 02:18:16,2003-06-21 02:19:46,2003-06-21 02:24:16,8.444175374328374,-3.34794392058062,212.9567769113665,-3.34794392058062,76749,6-12,388
3062279,2003-06-22 04:07:16,2003-06-22 04:07:38,2003-06-22 04:08:04,19.1336279427923,-3.8522679108811753,209.4072923507612,-3.8522679108811753,6434,6-12,388,3062202,2003-06-22 05:07:12,2003-06-22 05:09:58,2003-06-22 05:13:52,-1.283708266907411,-8.629767435639751,188.4390301920385,-8.629767435639751,91692,12-25,386
3062337,2003-06-23 18:07:44,2003-06-23 18:08:58,2003-06-23 18:10:08,46.701157940166055,0.2229408028155605,216.01216364056867,0.2229408028155605,24197,12-25,388,3062371,2003-06-23 19:23:00,2003-06-23 19:23:38,2003-06-23 19:25:08,-3.2631264353595952,15.486460622552531,165.3560118693439,15.486460622552528,9291,6-12,391
3070349,2003-07-03 02:01:04,2003-07-03 02:02:18,2003-07-03 02:07:40,-17.163766813791312,10.43841890120967,28.670097494097902,10.43841890120967,54642,6-12,397,3070350,2003-07-03 02:10:44,2003-07-03 02:11:38,2003-07-03 02:14:04,-54.96765846998829,3.634345830389539,350.7773551126155,3.634345830389538,33062,6-12,400
3070350,2003-07-03 02:10:44,2003-07-03 02:11:38,2003-07-03 02:14:04,-54.96765846998829,3.634345830389539,350.7773551126155,3.634345830389538,33062,6-12,400,3070388,2003-07-03 02:14:04,2003-07-03 02:15:02,2003-07-03 02:16:52,-16.45821894222729,12.59094991315948,29.25615646051081,12.59094991315948,24556,6-12,397
3070390,2003-07-03 03:37:48,2003-07-03 03:41:30,2003-07-03 03:46:52,-10.200768977129997,15.135711754531153,34.74397556062006,15.135711754531153,122250,12-25,397,30703118,2003-07-03 03:56:48,2003-07-03 03:57:46,2003-07-03 03:59:32,-52.1483067203294,3.032106308967111,352.6218002976645,3.032106308967111,21205,6-12,400
3070361,2003-07-03 06:49:52,2003-07-03 06:53:10,2003-07-03 07:03:00,-12.020254567725942,12.05529217582921,31.15912008476916,12.05529217582921,140122,6-12,397,3070333,2003-07-03 07:03:00,2003-07-03 07:04:26,2003-07-03 07:15:32,-54.5165081524126,3.302905687287057,348.5421522896538,3.302905687287058,185974,12-25,400
3070315,2003-07-03 19:35:48,2003-07-03 19:38:50,2003-07-03 19:46:20,-48.13882734995951,4.092347280928228,348.0005359473542,4.092347280928228,654444,12-25,400,30703111,2003-07-03 19:46:20,2003-07-03 19:50:58,2003-07-03 19:57:20,-6.9961091623069365,13.999019388273403,29.04643813372232,13.999019388273403,316448,6-12,397
30703128,2003-07-03 21:41:32,2003-07-03 21:44:30,2003-07-03 21:49:32,-44.17422555735203,2.437124818351644,350.80947374509026,2.437124818351644,341044,6-12,400,30703113,2003-07-03 22:50:24,2003-07-03 22:54:46,2003-07-03 23:05:16,-4.9997973261347965,14.393646361418044,29.350922037922924,14.393646361418044,317208,6-12,397
30704131,2003-07-04 19:38:32,2003-07-04 19:40:02,2003-07-04 19:42:28,-34.72821607562776,5.511683719648083,348.15047983336444,5.511683719648083,32073,6-12,400,30704105,2003-07-04 19:42:28,2003-07-04 19:44:34,2003-07-04 19:52:04,14.991418964346526,7.55083135983684,37.83396239806196,7.55083135983684,68526,6-12,397
30704105,2003-07-04 19:42:28,2003-07-04 19:44:34,2003-07-04 19:52:04,14.991418964346526,7.55083135983684,37.83396239806196,7.55083135983684,68526,6-12,397,30704106,2003-07-04 19:52:04,2003-07-04 19:56:22,2003-07-04 19:58:48,-35.84908956559332,5.536753146985377,346.90521732219355,5.536753146985379,59145,6-12,400
30704106,2003-07-04 19:52:04,2003-07-04 19:56:22,2003-07-04 19:58:48,-35.84908956559332,5.536753146985377,346.90521732219355,5.536753146985379,59145,6-12,400,30704107,2003-07-04 19:58:48,2003-07-04 20:01:30,2003-07-04 20:10:40,7.396983900705183,14.721073297964054,30.089402658874384,14.72107329796405,75337,6-12,397
3070431,2003-07-04 21:18:04,2003-07-04 21:20:46,2003-07-04 21:26:40,7.376242717895612,12.02386952822147,29.34009746148992,12.02386952822147,920080,12-25,397,30704112,2003-07-04 21:26:40,2003-07-04 21:31:18,2003-07-04 21:35:28,-34.65882570093498,5.581181352439052,347.22598385264695,5.581181352439052,86338,6-12,400
30704134,2003-07-04 23:00:32,2003-07-04 23:01:30,2003-07-04 23:18:12,-32.995668986485555,4.730456747455155,348.0263840533545,4.730456747455155,458682,12-25,400,3070570,2003-07-05 00:18:08,2003-07-05 00:23:34,2003-07-05 00:38:20,15.53228371847428,13.23473306686842,35.841092426992994,13.23473306686842,220572,6-12,397
30705135,2003-07-05 00:46:24,2003-07-05 00:46:58,2003-07-05 00:48:12,10.483443606419234,14.40745333919124,30.53244519161061,14.40745333919124,11857,6-12,397,3070577,2003-07-05 02:06:52,2003-07-05 02:08:42,2003-07-05 02:12:16,-31.604208661079667,5.571823573703776,347.7052007402774,5.571823573703776,43377,6-12,400
3070577,2003-07-05 02:06:52,2003-07-05 02:08:42,2003-07-05 02:12:16,-31.604208661079667,5.571823573703776,347.7052007402774,5.571823573703776,43377,6-12,400,3070504,2003-07-05 02:17:20,2003-07-05 02:24:14,2003-07-05 02:32:12,11.381937916232229,13.297043441993209,30.595145214710843,13.297043441993209,422736,12-25,397
3070504,2003-07-05 02:17:20,2003-07-05 02:24:14,2003-07-05 02:32:12,11.381937916232229,13.297043441993209,30.595145214710843,13.297043441993209,422736,12-25,397,30705109,2003-07-05 03:39:36,2003-07-05 03:41:22,2003-07-05 03:46:36,-31.32690991370339,5.707138880577975,347.13016134188604,5.707138880577975,221082,12-25,400
30706132,2003-07-06 02:56:16,2003-07-06 02:58:06,2003-07-06 03:01:24,-17.03740525086448,3.898954986587588,348.5825737026923,3.898954986587588,77097,6-12,400,30706111,2003-07-06 03:54:04,2003-07-06 03:56:46,2003-07-06 04:01:44,26.07809016331589,12.21724454823843,31.166818326485554,12.21724454823843,169837,12-25,397
30706102,2003-07-06 19:51:32,2003-07-06 19:53:06,2003-07-06 19:54:32,-8.586321346608372,4.808757978581832,347.70217997823687,4.808757978581831,17837,6-12,400,3070629,2003-07-06 19:57:52,2003-07-06 20:03:34,2003-07-06 20:14:40,34.82071032231904,12.94116554631164,31.05100118376743,12.94116554631164,8534394,25-50,397
3070774,2003-07-07 21:13:20,2003-07-07 21:14:34,2003-07-07 21:19:08,50.3647788456582,13.689565940494298,32.66630413366222,13.689565940494298,69069,6-12,397,3070775,2003-07-07 21:19:08,2003-07-07 21:30:30,2003-07-07 21:43:04,5.387946098348158,8.576981555009255,347.6361634727804,8.576981555009255,374153,6-12,400
3070775,2003-07-07 21:19:08,2003-07-07 21:30:30,2003-07-07 21:43:04,5.387946098348158,8.576981555009255,347.6361634727804,8.576981555009255,374153,6-12,400,30707110,2003-07-07 21:52:12,2003-07-07 21:55:06,2003-07-07 21:57:08,49.91151158090478,14.455755347871,31.85581262171412,14.455755347871005,34564,6-12,397
3070780,2003-07-07 22:55:20,2003-07-07 22:59:06,2003-07-07 23:01:12,49.24852497333872,12.45049826858426,30.612566624917893,12.450498268584262,33826,6-12,397,3070792,2003-07-07 23:01:12,2003-07-07 23:03:30,2003-07-07 23:06:40,9.75284680479298,4.733738703470041,351.0629678522447,4.73373870347004,29639,6-12,400
3070735,2003-07-07 23:45:48,2003-07-07 23:47:58,2003-07-07 23:55:48,9.180724368755529,3.049895691942117,350.08092636130345,3.049895691942118,74106,6-12,400,30708124,2003-07-08 00:23:20,2003-07-08 00:29:18,2003-07-08 00:32:56,49.6260124256667,14.47621470481666,30.181245283028165,14.47621470481666,58694,6-12,397
3080747,2003-08-07 07:03:28,2003-08-07 07:04:50,2003-08-07 07:08:24,-8.899980924109457,-17.675378725464192,291.09149652977,-17.675378725464192,48193,6-12,424,3080749,2003-08-07 08:27:08,2003-08-07 08:28:50,2003-08-07 08:31:52,-38.63356327475407,-24.02707076038792,260.5896342426304,-24.027070760387925,55094,6-12,429
3080749,2003-08-07 08:27:08,2003-08-07 08:28:50,2003-08-07 08:31:52,-38.63356327475407,-24.02707076038792,260.5896342426304,-24.027070760387925,55094,6-12,429,3080750,2003-08-07 08:41:16,2003-08-07 08:43:14,2003-08-07 08:48:48,-3.609783327367211,-17.605007327760106,295.483633182653,-17.605007327760106,77377,6-12,424
3080871,2003-08-08 21:36:56,2003-08-08 21:37:42,2003-08-08 21:39:12,-20.45405116459716,-21.392845447075526,258.29427268999785,-21.392845447075533,10215,6-12,429,3080847,2003-08-08 22:28:00,2003-08-08 22:37:10,2003-08-08 22:41:08,14.886259329627483,-9.122415399177,293.16568230130207,-9.122415399177,141660,6-12,425
3082245,2003-08-22 21:21:36,2003-08-22 21:25:50,2003-08-22 21:26:32,-32.2868306087982,11.140677636597882,61.54382295526045,11.14067763659788,62869,6-12,441,3082272,2003-08-22 21:26:32,2003-08-22 21:27:10,2003-08-22 21:33:36,-1.7601751098858358,7.732531002881932,92.0252073055109,7.73253100288193,69884,6-12,436
3082247,2003-08-22 21:43:52,2003-08-22 21:45:46,2003-08-22 21:49:00,-1.0324732477949965,8.03578413333604,92.59384843148884,8.03578413333604,45320,6-12,436,3082276,2003-08-22 23:00:16,2003-08-22 23:01:26,2003-08-22 23:03:12,-32.19977938296989,10.42187984369277,60.7254525609185,10.42187984369277,15639,6-12,441
3082346,2003-08-23 20:08:24,2003-08-23 20:10:38,2003-08-23 20:14:52,-21.52191628072808,12.6556409173806,59.76645331743193,12.6556409173806,49381,6-12,441,3082364,2003-08-23 20:14:52,2003-08-23 20:15:58,2003-08-23 20:18:16,9.737853241278728,2.672755225659361,90.96688350057092,2.6727552256593614,20037,6-12,436
3082437,2003-08-24 05:40:04,2003-08-24 05:42:14,2003-08-24 05:45:24,-15.809303409804327,12.945383639165836,60.23339283556531,12.945383639165836,91800,6-12,441,3082462,2003-08-24 07:06:32,2003-08-24 07:07:10,2003-08-24 07:08:52,18.357219242812636,6.768040131986381,93.60649645370763,6.768040131986381,13767,6-12,436
3082455,2003-08-24 23:39:52,2003-08-24 23:41:38,2003-08-24 23:44:24,23.286581726222032,5.431728986627134,89.42117489867599,5.431728986627134,1218965,12-25,436,3082547,2003-08-25 00:45:44,2003-08-25 00:46:42,2003-08-25 00:49:04,-4.30283459262796,11.81861654840502,61.22738539841217,11.81861654840502,25246,6-12,441
3082547,2003-08-25 00:45:44,2003-08-25 00:46:42,2003-08-25 00:49:04,-4.30283459262796,11.81861654840502,61.22738539841217,11.81861654840502,25246,6-12,441,3082529,2003-08-25 00:50:44,2003-08-25 00:51:26,2003-08-25 00:53:28,26.19606987899901,6.368654270499219,91.6804113890326,6.368654270499219,21577,6-12,436
