FlareID_1,Start_Time_1,Peak_Time_1,End_Time_1,hgs_lon_1,hgs_lat_1,hgc_lon_1,hgc_lat_1,131_Magnitude_1,FlareID_2,Start_Time_2,Peak_Time_2,End_Time_2,hgs_lon_2,hgs_lat_2,hgc_lon_2,hgc_lat_2,131_Magnitude_2
4573,2013-08-11 16:25:00,2013-08-11 16:43:00,2013-08-11 17:21:00,-51.88314056,-7.024603844,214.87062073920052,-7.024603844,3201248.396,4545,2013-08-11 16:36:00,2013-08-11 16:48:00,2013-08-11 16:59:00,-25.9956398,-21.92311668,240.65713503737732,-21.92311668,5987593.948
4545,2013-08-11 16:36:00,2013-08-11 16:48:00,2013-08-11 16:59:00,-25.9956398,-21.92311668,240.65713503737732,-21.92311668,5987593.948,4574,2013-08-11 17:53:00,2013-08-11 17:59:00,2013-08-11 18:05:00,-51.15628052,-7.016858101,214.78958984264145,-7.016858101,3537655.514
4575,2013-08-11 19:06:00,2013-08-11 19:51:00,2013-08-11 20:31:00,-50.04091644,-7.003176212,215.2347729822707,-7.003176212,3788932.475,4547,2013-08-11 19:26:00,2013-08-11 19:38:00,2013-08-11 20:08:00,-24.81264496,-21.87031746,240.27943345348,-21.870317460000003,7416847.545
4576,2013-08-11 21:24:00,2013-08-11 21:26:00,2013-08-11 21:36:00,-49.11844635,-6.983561993,214.89032892895247,-6.983561993,3272024.986,4548,2013-08-11 21:26:00,2013-08-11 22:00:00,2013-08-11 22:34:00,-23.77321243,-21.89533424,240.21720180564145,-21.89533424,21124348.81
4548,2013-08-11 21:26:00,2013-08-11 22:00:00,2013-08-11 22:34:00,-23.77321243,-21.89533424,240.21720180564145,-21.89533424,21124348.81,4577,2013-08-11 22:50:00,2013-08-11 23:22:00,2013-08-12 01:06:00,-48.26337051,-7.01451683,214.9558807116765,-7.014516830000001,3341476.678
4556,2013-08-14 03:41:00,2013-08-14 03:47:00,2013-08-14 04:28:00,4.117942333,-21.1299572,238.22692688150505,-21.1299572,4537621.913,4587,2013-08-14 04:50:00,2013-08-14 05:35:00,2013-08-14 07:23:00,-17.93935966,-7.221213818,215.5362187046304,-7.221213818000001,3086851.41
4560,2013-08-14 19:10:00,2013-08-14 19:50:00,2013-08-14 20:09:00,12.84390926,-21.09153938,238.42494649578424,-21.09153938,6215373.929,4591,2013-08-14 19:59:00,2013-08-14 20:42:00,2013-08-14 21:05:00,-10.06646538,-7.124588013,215.0647714365334,-7.124588012999999,2633105.74
4594,2013-08-15 12:12:00,2013-08-15 12:26:00,2013-08-15 13:08:00,-8.778579712,-7.097457409,207.42101390053605,-7.097457409,2934688.912,4562,2013-08-15 12:46:00,2013-08-15 13:31:00,2013-08-15 14:47:00,25.47072601,-20.77049446,241.3582207054361,-20.770494459999995,5394879.288
4596,2013-08-15 17:49:00,2013-08-15 17:57:00,2013-08-15 19:04:00,1.972950459,-6.747901917,215.0791041720594,-6.747901917,5653624.053,4563,2013-08-15 18:26:00,2013-08-15 18:33:00,2013-08-15 18:48:00,24.89408684,-20.76716423,237.66060622825347,-20.76716423,6768015.763
4563,2013-08-15 18:26:00,2013-08-15 18:33:00,2013-08-15 18:48:00,24.89408684,-20.76716423,237.66060622825347,-20.76716423,6768015.763,4598,2013-08-15 19:44:00,2013-08-15 19:51:00,2013-08-15 19:59:00,2.992472172,-6.714002609,215.04300666628697,-6.714002608999999,3025622.664
4790,2013-10-10 06:18:00,2013-10-10 07:03:00,2013-10-10 08:33:00,-37.54149628,-22.39229012,162.46745853226588,-22.39229012,7703821.037,4711,2013-10-10 06:56:00,2013-10-10 07:07:00,2013-10-10 07:19:00,-8.514509201,-9.951800346,191.14631525418804,-9.951800346,5600378.97
4791,2013-10-10 12:31:00,2013-10-10 12:43:00,2013-10-10 13:20:00,-37.54149628,-22.39229012,159.05029151726563,-22.39229012,7498418.15,4715,2013-10-10 13:56:00,2013-10-10 14:09:00,2013-10-10 14:18:00,-8.514509201,-9.951800346,187.2985698713149,-9.951800346,5088428.852
4719,2013-10-10 19:33:00,2013-10-10 19:39:00,2013-10-10 20:03:00,-8.514509201,-9.951800346,184.21122698243076,-9.951800346,6138074.631,4793,2013-10-10 19:45:00,2013-10-10 19:49:00,2013-10-10 20:00:00,-37.54149628,-22.39229012,155.07430508469744,-22.39229012,7667973.608
4793,2013-10-10 19:45:00,2013-10-10 19:49:00,2013-10-10 20:00:00,-37.54149628,-22.39229012,155.07430508469744,-22.39229012,7667973.608,4722,2013-10-10 21:06:00,2013-10-10 21:09:00,2013-10-10 21:17:00,-8.514509201,-9.951800346,183.3592325663663,-9.951800346,5841826.856
4722,2013-10-10 21:06:00,2013-10-10 21:09:00,2013-10-10 21:17:00,-8.514509201,-9.951800346,183.3592325663663,-9.951800346,5841826.856,4794,2013-10-10 21:11:00,2013-10-10 21:56:00,2013-10-10 22:18:00,-37.54149628,-22.39229012,154.28643936384606,-22.39229012,8713104.524
4794,2013-10-10 21:11:00,2013-10-10 21:56:00,2013-10-10 22:18:00,-37.54149628,-22.39229012,154.28643936384606,-22.39229012,8713104.524,4723,2013-10-10 21:47:00,2013-10-10 22:13:00,2013-10-10 22:53:00,-8.514509201,-9.951800346,182.9836224374957,-9.951800346,5794197.277
4829,2013-10-10 23:20:00,2013-10-10 23:42:00,2013-10-11 00:20:00,-37.54149628,-22.39229012,153.1046423591882,-22.39229012,8008444.187,4724,2013-10-11 00:03:00,2013-10-11 00:18:00,2013-10-11 01:11:00,-8.514509201,-9.951800346,181.73769752270883,-9.951800346,9251474.753
4724,2013-10-11 00:03:00,2013-10-11 00:18:00,2013-10-11 01:11:00,-8.514509201,-9.951800346,181.73769752270883,-9.951800346,9251474.753,4843,2013-10-11 00:39:00,2013-10-11 00:44:00,2013-10-11 00:53:00,-40.43600082,-22.38960457,149.48640260057024,-22.389604570000003,8084629.973
4735,2013-10-11 09:08:00,2013-10-11 09:22:00,2013-10-11 09:48:00,-8.514509201,-9.951800346,176.74485758424382,-9.951800346,13092225.96,4797,2013-10-11 09:09:00,2013-10-11 09:23:00,2013-10-11 09:47:00,-35.85804367,-22.36465836,149.3921619716734,-22.36465836,6992279.754
4797,2013-10-11 09:09:00,2013-10-11 09:23:00,2013-10-11 09:47:00,-35.85804367,-22.36465836,149.3921619716734,-22.36465836,6992279.754,4776,2013-10-11 09:56:00,2013-10-11 10:00:00,2013-10-11 10:11:00,-8.514509201,-9.951800346,176.30512281862792,-9.951800345999995,7274758.177
4736,2013-10-11 10:37:00,2013-10-11 10:51:00,2013-10-11 11:31:00,-8.514509201,-9.951800346,175.92951624326273,-9.951800346,7775641.205,16149,2013-10-11 11:36:01,2013-10-11 12:24:01,2013-10-11 13:24:01,-34.4197158813477,-22.3457546234131,149.48365018330344,-22.345754623413104,16503999.5084653
16149,2013-10-11 11:36:01,2013-10-11 12:24:01,2013-10-11 13:24:01,-34.4197158813477,-22.3457546234131,149.48365018330344,-22.345754623413104,16503999.5084653,4777,2013-10-11 11:59:00,2013-10-11 12:02:00,2013-10-11 12:10:00,-8.514509201,-9.951800346,175.17830365472514,-9.951800346,5710969.248
4777,2013-10-11 11:59:00,2013-10-11 12:02:00,2013-10-11 12:10:00,-8.514509201,-9.951800346,175.17830365472514,-9.951800346,5710969.248,4798,2013-10-11 12:17:00,2013-10-11 12:25:00,2013-10-11 13:06:00,-34.10899353,-22.34933662,149.41891910164944,-22.349336620000003,17023347.11
4798,2013-10-11 12:17:00,2013-10-11 12:25:00,2013-10-11 13:06:00,-34.10899353,-22.34933662,149.41891910164944,-22.349336620000003,17023347.11,4737,2013-10-11 12:24:00,2013-10-11 12:33:00,2013-10-11 12:51:00,-8.514509201,-9.951800346,174.94927557547405,-9.951800346,7537181.651
4738,2013-10-11 14:30:00,2013-10-11 14:54:00,2013-10-11 15:42:00,-14.0459528,-9.928668022,168.26353151474015,-9.928668021999998,14755734.04,4799,2013-10-11 15:40:00,2013-10-11 15:47:00,2013-10-11 16:09:00,-35.85804367,-22.36465836,145.81016337217153,-22.364658360000004,8449210.742
4799,2013-10-11 15:40:00,2013-10-11 15:47:00,2013-10-11 16:09:00,-35.85804367,-22.36465836,145.81016337217153,-22.364658360000004,8449210.742,4739,2013-10-11 16:53:00,2013-10-11 16:57:00,2013-10-11 17:19:00,-12.97680473,-9.957672119,168.02264230657136,-9.957672119,8734543.144
4740,2013-10-11 17:49:00,2013-10-11 17:56:00,2013-10-11 18:21:00,-12.42124653,-9.970226288,168.06517953238463,-9.970226287999996,9081594.116,4800,2013-10-11 18:31:00,2013-10-11 18:51:00,2013-10-11 19:25:00,-35.85804367,-22.36465836,144.243616889429,-22.36465836,5985636.194
4800,2013-10-11 18:31:00,2013-10-11 18:51:00,2013-10-11 19:25:00,-35.85804367,-22.36465836,144.243616889429,-22.36465836,5985636.194,4742,2013-10-11 19:23:00,2013-10-11 19:31:00,2013-10-11 19:40:00,-11.64322472,-9.966547966,167.9820597725992,-9.966547966000002,7476589.388
4860,2013-10-20 11:31:00,2013-10-20 12:16:00,2013-10-20 12:53:00,-39.17570114,7.032059669,26.055137285815512,7.032059669000001,9406713.042,4855,2013-10-20 11:58:00,2013-10-20 12:20:00,2013-10-20 13:12:00,-16.83235931,12.55380344,48.1511717124773,12.55380344,4316300.915
4855,2013-10-20 11:58:00,2013-10-20 12:20:00,2013-10-20 13:12:00,-16.83235931,12.55380344,48.1511717124773,12.55380344,4316300.915,4853,2013-10-20 12:38:00,2013-10-20 12:46:00,2013-10-20 12:58:00,16.81103706,20.32749367,81.42818694228028,20.327493670000003,6273210.753
4853,2013-10-20 12:38:00,2013-10-20 12:46:00,2013-10-20 12:58:00,16.81103706,20.32749367,81.42818694228028,20.327493670000003,6273210.753,5013,2013-10-20 13:59:00,2013-10-20 14:07:00,2013-10-20 14:53:00,-20.49885559,7.248018265,43.37637320877019,7.248018265,7432715.695
5013,2013-10-20 13:59:00,2013-10-20 14:07:00,2013-10-20 14:53:00,-20.49885559,7.248018265,43.37637320877019,7.248018265,7432715.695,4854,2013-10-20 14:48:00,2013-10-20 14:57:00,2013-10-20 15:05:00,17.27295494,20.27873421,80.6993677529226,20.278734210000003,4895439.061
4854,2013-10-20 14:48:00,2013-10-20 14:57:00,2013-10-20 15:05:00,17.27295494,20.27873421,80.6993677529226,20.278734210000003,4895439.061,4861,2013-10-20 16:10:00,2013-10-20 16:14:00,2013-10-20 16:20:00,-20.49885559,7.248018265,42.17647820736107,7.248018265,7089006.686
5170,2013-10-29 01:47:00,2013-10-29 01:55:00,2013-10-29 02:39:00,-20.59489059,-9.153449059,291.2895526616935,-9.153449059,2813768.521,5196,2013-10-29 02:15:00,2013-10-29 02:26:00,2013-10-29 02:46:00,-51.45373917,-14.90501785,260.17429208994406,-14.90501785,10858902.55
5199,2013-10-29 09:25:00,2013-10-29 10:06:00,2013-10-29 10:32:00,-47.29345703,-14.84309101,260.3968341389632,-14.843091009999998,8508816.246,5198,2013-10-29 09:32:00,2013-10-29 09:38:00,2013-10-29 09:48:00,-12.03125954,-15.36007977,295.59492912347605,-15.36007977,8315568.458
5198,2013-10-29 09:32:00,2013-10-29 09:38:00,2013-10-29 09:48:00,-12.03125954,-15.36007977,295.59492912347605,-15.36007977,8315568.458,5201,2013-10-29 10:59:00,2013-10-29 11:44:00,2013-10-29 12:07:00,-46.36044693,-14.81848049,260.4690398056075,-14.818480490000002,8816890.892
5201,2013-10-29 10:59:00,2013-10-29 11:44:00,2013-10-29 12:07:00,-46.36044693,-14.81848049,260.4690398056075,-14.818480490000002,8816890.892,5173,2013-10-29 12:17:00,2013-10-29 12:23:00,2013-10-29 12:34:00,-14.97334862,-9.346718788,291.1418546355446,-9.346718788,3277255.091
5174,2013-10-29 13:01:00,2013-10-29 13:13:00,2013-10-29 13:22:00,-14.52543926,-9.366057396,291.18683527246685,-9.366057396,2977545.947,5202,2013-10-29 13:16:00,2013-10-29 13:22:00,2013-10-29 14:03:00,-45.56837082,-14.82879162,260.00654171690945,-14.82879162,8262451.545
5202,2013-10-29 13:16:00,2013-10-29 13:22:00,2013-10-29 14:03:00,-45.56837082,-14.82879162,260.00654171690945,-14.82879162,8262451.545,5193,2013-10-29 13:43:00,2013-10-29 13:46:00,2013-10-29 13:54:00,-14.42176819,-9.3623209,290.9058928434192,-9.3623209,2779392.23
5258,2013-11-02 19:39:00,2013-11-02 19:51:00,2013-11-02 20:17:00,10.79011154,-15.38646412,260.1135231906321,-15.386464119999998,7056859.447,5270,2013-11-02 20:19:00,2013-11-02 20:24:00,2013-11-02 20:31:00,-24.75768471,-18.25647163,224.19946381883173,-18.25647163,2308159.106
5270,2013-11-02 20:19:00,2013-11-02 20:24:00,2013-11-02 20:31:00,-24.75768471,-18.25647163,224.19946381883173,-18.25647163,2308159.106,5232,2013-11-02 21:27:00,2013-11-02 21:33:00,2013-11-02 21:50:00,11.77599239,-15.38295269,260.11049407800897,-15.382952690000003,12715109.48
5232,2013-11-02 21:27:00,2013-11-02 21:33:00,2013-11-02 21:50:00,11.77599239,-15.38295269,260.11049407800897,-15.382952690000003,12715109.48,5271,2013-11-02 21:42:00,2013-11-02 21:49:00,2013-11-02 21:56:00,-24.00294685,-18.38747406,224.1942063490579,-18.38747406,1648978.333
5271,2013-11-02 21:42:00,2013-11-02 21:49:00,2013-11-02 21:56:00,-24.00294685,-18.38747406,224.1942063490579,-18.38747406,1648978.333,5233,2013-11-02 22:13:00,2013-11-02 22:22:00,2013-11-02 22:45:00,12.21157265,-15.39225101,260.12487239535125,-15.392251010000004,36183206.43
5236,2013-11-03 05:17:00,2013-11-03 05:23:00,2013-11-03 05:38:00,15.94575119,-15.3849535,259.976680305784,-15.384953500000002,69907448.19,5277,2013-11-03 05:18:00,2013-11-03 05:24:00,2013-11-03 05:28:00,-19.91937637,-18.71591949,224.1023962376912,-18.71591949,1984595.975
5272,2013-11-05 05:46:00,2013-11-05 05:59:00,2013-11-05 06:39:00,5.937242985,-18.77361298,223.3323820861521,-18.77361298,2229398.968,5244,2013-11-05 06:20:00,2013-11-05 06:27:00,2013-11-05 06:57:00,42.60702515,-15.51887417,259.6908541908128,-15.518874169999998,8712154.312
5325,2013-11-06 21:20:00,2013-11-06 21:27:00,2013-11-06 21:50:00,-26.14052391,-10.27325439,169.5181174700515,-10.27325439,12537252.78,5413,2013-11-06 21:35:00,2013-11-06 21:39:00,2013-11-06 21:50:00,9.756029129,-18.08110046,205.27733118842903,-18.08110046,1623340.085
5415,2013-11-07 00:24:00,2013-11-07 00:30:00,2013-11-07 00:38:00,11.3126421,-18.03597069,205.28658917053644,-18.03597069,1508341.517,5326,2013-11-07 00:31:00,2013-11-07 00:36:00,2013-11-07 00:45:00,-24.37190437,-10.26893997,169.53795112733647,-10.26893997,7448172.964
5327,2013-11-07 01:47:00,2013-11-07 01:58:00,2013-11-07 02:07:00,-23.70602417,-10.25227165,169.50798023410192,-10.25227165,12574625.5,5416,2013-11-07 02:07:00,2013-11-07 02:11:00,2013-11-07 02:39:00,12.16809273,-18.00935745,205.19897850824785,-18.009357450000003,4946415.231
5416,2013-11-07 02:07:00,2013-11-07 02:11:00,2013-11-07 02:39:00,12.16809273,-18.00935745,205.19897850824785,-18.009357450000003,4946415.231,5328,2013-11-07 03:35:00,2013-11-07 03:41:00,2013-11-07 03:47:00,-22.72395706,-10.23422146,169.50120717347772,-10.23422146,45064722.17
5328,2013-11-07 03:35:00,2013-11-07 03:41:00,2013-11-07 03:47:00,-22.72395706,-10.23422146,169.50120717347772,-10.23422146,45064722.17,5417,2013-11-07 04:03:00,2013-11-07 04:08:00,2013-11-07 04:25:00,13.06371212,-17.99098206,205.0325105468139,-17.99098206,2630040.962
5417,2013-11-07 04:03:00,2013-11-07 04:08:00,2013-11-07 04:25:00,13.06371212,-17.99098206,205.0325105468139,-17.99098206,2630040.962,5389,2013-11-07 04:35:00,2013-11-07 04:46:00,2013-11-07 05:00:00,-22.07481766,-10.23330212,169.60099135566944,-10.233302119999998,7173095.585
5389,2013-11-07 04:35:00,2013-11-07 04:46:00,2013-11-07 05:00:00,-22.07481766,-10.23330212,169.60099135566944,-10.233302119999998,7173095.585,5418,2013-11-07 04:58:00,2013-11-07 05:12:00,2013-11-07 05:22:00,13.70977306,-17.99074745,205.17499599045985,-17.990747450000004,1763018.78
5420,2013-11-07 07:07:00,2013-11-07 07:26:00,2013-11-07 07:35:00,15.0508852,-18.01369858,205.33499570508536,-18.01369858,1759381.349,5329,2013-11-07 07:42:00,2013-11-07 07:45:00,2013-11-07 08:05:00,-21.76696587,-10.22349358,168.19668801913213,-10.22349358,7663074.919
5329,2013-11-07 07:42:00,2013-11-07 07:45:00,2013-11-07 08:05:00,-21.76696587,-10.22349358,168.19668801913213,-10.22349358,7663074.919,5421,2013-11-07 08:17:00,2013-11-07 08:24:00,2013-11-07 08:33:00,15.60738564,-18.01340485,205.2505830168099,-18.01340485,8580817.14
5330,2013-11-07 10:49:00,2013-11-07 10:54:00,2013-11-07 10:58:00,-18.85802269,-10.2393961,169.3934790307635,-10.239396100000002,9395259.88,5422,2013-11-07 11:09:00,2013-11-07 11:25:00,2013-11-07 12:25:00,14.94855404,-18.01165009,203.016938055696,-18.01165009,1620937.077
5422,2013-11-07 11:09:00,2013-11-07 11:25:00,2013-11-07 12:25:00,14.94855404,-18.01165009,203.016938055696,-18.01165009,1620937.077,5331,2013-11-07 12:25:00,2013-11-07 12:30:00,2013-11-07 12:40:00,-18.0053997,-10.24324894,169.36713734137447,-10.24324894,14783636.19
5423,2013-11-07 16:19:00,2013-11-07 16:28:00,2013-11-07 16:42:00,14.94855404,-18.01165009,200.17861788641295,-18.011650089999996,1506468.214,5335,2013-11-07 16:22:00,2013-11-07 16:26:00,2013-11-07 16:34:00,-15.71329594,-10.20854473,169.4893003307459,-10.20854473,17308203.59
5338,2013-11-07 19:16:00,2013-11-07 19:23:00,2013-11-07 19:36:00,-14.22464752,-10.18823624,169.3848306278274,-10.188236240000002,7846238.175,5424,2013-11-07 20:04:00,2013-11-07 20:10:00,2013-11-07 20:36:00,27.7012825,-18.08252525,210.87128022261592,-18.08252525,1496628.93
5340,2013-11-08 01:15:00,2013-11-08 01:24:00,2013-11-08 01:29:00,-10.61908722,-10.14693356,169.70344811582362,-10.14693356,6585560.941,5425,2013-11-08 02:33:00,2013-11-08 02:40:00,2013-11-08 02:54:00,25.83763885,-18.08890343,205.44602085695652,-18.08890343,11408737.51
5407,2013-11-08 09:10:00,2013-11-08 09:28:00,2013-11-08 10:22:00,-7.947815418,-10.08967972,168.02571679338453,-10.08967972,7148267.876,5428,2013-11-08 09:22:00,2013-11-08 09:29:00,2013-11-08 09:35:00,29.37141991,-18.09490776,205.23508280100376,-18.09490776,29856948.96
5540,2013-11-14 20:14:00,2013-11-14 20:32:00,2013-11-14 20:54:00,-26.01871681,-19.03791046,64.77287328309235,-19.03791046,11218053.29,5516,2013-11-14 20:15:00,2013-11-14 20:19:00,2013-11-14 20:28:00,8.963811874,-14.5848732,99.74624695371408,-14.584873200000002,3981150.189
5543,2013-11-15 02:54:00,2013-11-15 03:00:00,2013-11-15 03:20:00,-26.23343849,-19.03271103,60.89615409511787,-19.03271103,10495575.49,5441,2013-11-15 04:08:00,2013-11-15 04:11:00,2013-11-15 04:19:00,13.78231335,-14.95496464,100.23443813270887,-14.95496464,4190649.605
5442,2013-11-15 05:19:00,2013-11-15 05:22:00,2013-11-15 05:32:00,14.46107483,-14.95026493,100.2631972357362,-14.95026493,4480174.421,5544,2013-11-15 05:41:00,2013-11-15 05:45:00,2013-11-15 05:53:00,-26.23343849,-19.03271103,59.36727483106528,-19.03271103,8920367.176
5544,2013-11-15 05:41:00,2013-11-15 05:45:00,2013-11-15 05:53:00,-26.23343849,-19.03271103,59.36727483106528,-19.03271103,8920367.176,5443,2013-11-15 05:42:00,2013-11-15 05:46:00,2013-11-15 05:56:00,14.67067909,-14.9358654,100.26223745381289,-14.935865400000004,5579847.049
5443,2013-11-15 05:42:00,2013-11-15 05:46:00,2013-11-15 05:56:00,14.67067909,-14.9358654,100.26223745381289,-14.935865400000004,5579847.049,5545,2013-11-15 06:01:00,2013-11-15 06:04:00,2013-11-15 06:12:00,-26.23343849,-19.03271103,59.18417570536064,-19.03271103,8892629.083
5547,2013-11-15 11:31:00,2013-11-15 11:36:00,2013-11-15 11:57:00,-17.5678196,-18.71057129,64.82866485982247,-18.71057129,16269291.68,5503,2013-11-15 11:40:00,2013-11-15 12:21:00,2013-11-15 12:28:00,18.29777908,-14.62146187,100.61186924767236,-14.62146187,4753010.775
5445,2013-11-15 12:44:00,2013-11-15 13:29:00,2013-11-15 13:54:00,18.9459095,-14.58910656,100.67408494060936,-14.58910656,5275051.385,5548,2013-11-15 13:07:00,2013-11-15 13:11:00,2013-11-15 13:19:00,-9.124476433,-18.4902935,72.39313600523303,-18.4902935,9620367.547
5549,2013-11-15 16:12:00,2013-11-15 16:15:00,2013-11-15 16:19:00,-9.124476433,-18.4902935,70.69947905656716,-18.4902935,9268778.51,5504,2013-11-15 16:26:00,2013-11-15 16:31:00,2013-11-15 16:38:00,20.60718346,-14.46673298,100.30297045977429,-14.46673298,4778866.368
5504,2013-11-15 16:26:00,2013-11-15 16:31:00,2013-11-15 16:38:00,20.60718346,-14.46673298,100.30297045977429,-14.46673298,4778866.368,5550,2013-11-15 16:39:00,2013-11-15 16:42:00,2013-11-15 16:45:00,-9.124476433,-18.4902935,70.45229698733043,-18.4902935,9048408.091
5550,2013-11-15 16:39:00,2013-11-15 16:42:00,2013-11-15 16:45:00,-9.124476433,-18.4902935,70.45229698733043,-18.4902935,9048408.091,5447,2013-11-15 16:51:00,2013-11-15 16:59:00,2013-11-15 17:14:00,20.81818962,-14.45158863,100.285104367202,-14.451588630000002,5081086.811
5447,2013-11-15 16:51:00,2013-11-15 16:59:00,2013-11-15 17:14:00,20.81818962,-14.45158863,100.285104367202,-14.451588630000002,5081086.811,5551,2013-11-15 17:21:00,2013-11-15 17:40:00,2013-11-15 18:51:00,-9.124476433,-18.4902935,70.06779169691718,-18.4902935,9773273.746
5552,2013-11-15 19:33:00,2013-11-15 19:44:00,2013-11-15 19:50:00,-9.124476433,-18.4902935,68.85934769652265,-18.4902935,9184474.101,5448,2013-11-15 20:01:00,2013-11-15 20:10:00,2013-11-15 20:19:00,22.63955879,-14.37767696,100.36704654786205,-14.37767696,9719940.36
5448,2013-11-15 20:01:00,2013-11-15 20:10:00,2013-11-15 20:19:00,22.63955879,-14.37767696,100.36704654786205,-14.37767696,9719940.36,5553,2013-11-15 20:12:00,2013-11-15 20:30:00,2013-11-15 21:32:00,-9.124476433,-18.4902935,68.50230777279154,-18.4902935,9429511.099
5449,2013-11-15 21:33:00,2013-11-15 21:48:00,2013-11-15 22:07:00,23.55744743,-14.40928841,100.4426876898468,-14.409288409999998,5014309.268,5555,2013-11-15 22:29:00,2013-11-15 22:49:00,2013-11-15 23:40:00,-9.124476433,-18.4902935,67.24809187373232,-18.4902935,8913042.994
5505,2013-11-16 01:29:00,2013-11-16 01:35:00,2013-11-16 01:39:00,25.68275833,-14.38071251,100.40745475381212,-14.38071251,5105536.717,5556,2013-11-16 02:00:00,2013-11-16 02:05:00,2013-11-16 02:16:00,-9.225781441,-18.50518036,65.21511517354055,-18.50518036,12289609.41
5556,2013-11-16 02:00:00,2013-11-16 02:05:00,2013-11-16 02:16:00,-9.225781441,-18.50518036,65.21511517354055,-18.50518036,12289609.41,5451,2013-11-16 02:17:00,2013-11-16 02:23:00,2013-11-16 02:29:00,26.12825584,-14.34340668,100.41352034470763,-14.343406679999998,7040634.296
5453,2013-11-16 04:02:00,2013-11-16 04:10:00,2013-11-16 04:16:00,27.13176727,-14.2977705,100.45577531225268,-14.2977705,6623945.161,5557,2013-11-16 04:15:00,2013-11-16 04:21:00,2013-11-16 04:28:00,-7.976397991,-18.47161484,65.2285974287839,-18.47161484,11569614.19
5557,2013-11-16 04:15:00,2013-11-16 04:21:00,2013-11-16 04:28:00,-7.976397991,-18.47161484,65.2285974287839,-18.47161484,11569614.19,5454,2013-11-16 04:47:00,2013-11-16 04:56:00,2013-11-16 05:02:00,27.47563171,-14.27732372,100.3876730597276,-14.277323720000002,21035770.86
5454,2013-11-16 04:47:00,2013-11-16 04:56:00,2013-11-16 05:02:00,27.47563171,-14.27732372,100.3876730597276,-14.277323720000002,21035770.86,5558,2013-11-16 04:53:00,2013-11-16 04:56:00,2013-11-16 04:59:00,-7.741682529,-18.47763252,65.11542994487348,-18.47763252,12629267.82
5558,2013-11-16 04:53:00,2013-11-16 04:56:00,2013-11-16 04:59:00,-7.741682529,-18.47763252,65.11542994487348,-18.47763252,12629267.82,5518,2013-11-16 05:47:00,2013-11-16 05:50:00,2013-11-16 05:55:00,28.06021309,-14.26561832,100.42296585614572,-14.265618319999998,6479939.504
5455,2013-11-16 05:57:00,2013-11-16 06:02:00,2013-11-16 06:07:00,28.1730175,-14.26785088,100.44422220671495,-14.267850879999996,10403586.27,5559,2013-11-16 06:17:00,2013-11-16 06:21:00,2013-11-16 06:42:00,-8.881828308,-18.48347664,63.20628031231562,-18.483476640000003,10931198.71
5559,2013-11-16 06:17:00,2013-11-16 06:21:00,2013-11-16 06:42:00,-8.881828308,-18.48347664,63.20628031231562,-18.483476640000003,10931198.71,5456,2013-11-16 06:32:00,2013-11-16 06:39:00,2013-11-16 06:51:00,28.63816452,-14.24563026,100.5889511039504,-14.24563026,9892758.971
5457,2013-11-16 07:45:00,2013-11-16 07:50:00,2013-11-16 08:05:00,29.22328758,-14.21810818,100.50577393553606,-14.218108180000002,21178354.53,5560,2013-11-16 07:47:00,2013-11-16 08:20:00,2013-11-16 09:16:00,-5.980034828,-18.45887566,65.28414194040016,-18.45887566,16149175.91
5560,2013-11-16 07:47:00,2013-11-16 08:20:00,2013-11-16 09:16:00,-5.980034828,-18.45887566,65.28414194040016,-18.45887566,16149175.91,5506,2013-11-16 08:39:00,2013-11-16 08:47:00,2013-11-16 08:53:00,29.57387924,-14.21671867,100.36200689546098,-14.21671867,6015482.671
5608,2013-11-16 11:29:00,2013-11-16 11:32:00,2013-11-16 11:36:00,-8.881828308,-18.48347664,60.34998700251767,-18.48347664,9214147.629,5461,2013-11-16 11:56:00,2013-11-16 12:10:00,2013-11-16 12:20:00,31.74612045,-14.20445728,100.7307570329448,-14.20445728,6200182.115
5461,2013-11-16 11:56:00,2013-11-16 12:10:00,2013-11-16 12:20:00,31.74612045,-14.20445728,100.7307570329448,-14.20445728,6200182.115,5561,2013-11-16 12:35:00,2013-11-16 12:46:00,2013-11-16 13:00:00,-8.881828308,-18.48347664,59.74577247691249,-18.48347664,9373373.608
5561,2013-11-16 12:35:00,2013-11-16 12:46:00,2013-11-16 13:00:00,-8.881828308,-18.48347664,59.74577247691249,-18.48347664,9373373.608,5462,2013-11-16 12:50:00,2013-11-16 12:56:00,2013-11-16 13:25:00,31.74612045,-14.20445728,100.23639981881482,-14.204457279999998,6594656.296
5462,2013-11-16 12:50:00,2013-11-16 12:56:00,2013-11-16 13:25:00,31.74612045,-14.20445728,100.23639981881482,-14.204457279999998,6594656.296,5562,2013-11-16 13:25:00,2013-11-16 14:10:00,2013-11-16 15:12:00,-8.881828308,-18.48347664,59.28803451994824,-18.48347664,9409504.555
5562,2013-11-16 13:25:00,2013-11-16 14:10:00,2013-11-16 15:12:00,-8.881828308,-18.48347664,59.28803451994824,-18.48347664,9409504.555,5464,2013-11-16 13:40:00,2013-11-16 13:49:00,2013-11-16 14:05:00,32.74888229,-14.14197159,100.78142378477368,-14.14197159,9208786.133
